Using Master Port: 32023

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA H100 80GB HBM3 | Peak FLOPS (BF16): 9.89e+14
✓ Using Flash Attention 3 (Hopper GPU detected), efficient, new and awesome. 其实用的还是 Flash Attention 2, v2.8.3 版本, 是否有针对 H100 的特定优化待考量.
Vocab size: 32,768
num_layers: 26
model_dim: 1664 (base: 1664, nudge: +0)
num_heads: 13
head_dim: 128
num_kv_heads: 13
Tokens / micro-batch / rank: 8 x 2048 = 16,384
Tokens / micro-batch: 32,768
Total batch size 524,288 => gradient accumulation steps: 16
Scaling weight decay from 0.200000 to 0.042604 for depth 26
Resuming optimization from step 1000
Number of parameters: 1,681,790,292 (scaling: 1,681,790,292)
Estimated FLOPs per token: 6.185320e+09
Calculated number of iterations from target data:param ratio: 54,531
Total number of training tokens: 28,589,948,928
Tokens : Params ratio: 17.00
Total training FLOPs estimate: 1.768380e+20
Scaling the LR for the AdamW parameters ∝1/√(1664/768) = 0.679366
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([26]), sliced=False
AdamW: 1 param of shape torch.Size([26]), sliced=False
Muon: 13 params of shape torch.Size([13, 32]), chunk_size=7
Muon: 104 params of shape torch.Size([1664, 1664]), chunk_size=52
Muon: 26 params of shape torch.Size([1664, 6656]), chunk_size=13
Muon: 26 params of shape torch.Size([6656, 1664]), chunk_size=13
Step 01000 | Validation bpb: 0.920013
step 01000/54531 (1.83%) | loss: 2.991695 | lrm: 1.00 | dt: 80338.86ms | tok/sec: 6,525 | mfu: 2.04 | epoch: 1 | total time: 61.46m | eta: 3323.4m
step 05871/54531 (10.77%) | loss: 2.735225 | lrm: 1.00 | dt: 3574.42ms | tok/sec: 146,677 | mfu: 45.87 | epoch: 1 | total time: 353.13m | eta: 2931.8m
step 05872/54531 (10.77%) | loss: 2.742829 | lrm: 1.00 | dt: 3569.99ms | tok/sec: 146,859 | mfu: 45.92 | epoch: 1 | total time: 353.19m | eta: 2931.7m
step 05873/54531 (10.77%) | loss: 2.747076 | lrm: 1.00 | dt: 3579.65ms | tok/sec: 146,463 | mfu: 45.80 | epoch: 1 | total time: 353.25m | eta: 2931.6m
step 05874/54531 (10.77%) | loss: 2.746737 | lrm: 1.00 | dt: 3579.03ms | tok/sec: 146,488 | mfu: 45.81 | epoch: 1 | total time: 353.31m | eta: 2931.6m
step 05875/54531 (10.77%) | loss: 2.749557 | lrm: 1.00 | dt: 3580.50ms | tok/sec: 146,428 | mfu: 45.79 | epoch: 1 | total time: 353.37m | eta: 2931.5m
step 05876/54531 (10.78%) | loss: 2.748560 | lrm: 1.00 | dt: 3582.41ms | tok/sec: 146,350 | mfu: 45.76 | epoch: 1 | total time: 353.42m | eta: 2931.4m
step 05877/54531 (10.78%) | loss: 2.764879 | lrm: 1.00 | dt: 3570.99ms | tok/sec: 146,818 | mfu: 45.91 | epoch: 1 | total time: 353.48m | eta: 2931.4m
step 05878/54531 (10.78%) | loss: 2.760234 | lrm: 1.00 | dt: 3583.50ms | tok/sec: 146,306 | mfu: 45.75 | epoch: 1 | total time: 353.54m | eta: 2931.3m
step 05879/54531 (10.78%) | loss: 2.743980 | lrm: 1.00 | dt: 3580.17ms | tok/sec: 146,442 | mfu: 45.79 | epoch: 1 | total time: 353.60m | eta: 2931.3m
step 05880/54531 (10.78%) | loss: 2.739378 | lrm: 1.00 | dt: 3581.00ms | tok/sec: 146,408 | mfu: 45.78 | epoch: 1 | total time: 353.66m | eta: 2931.2m
step 05881/54531 (10.78%) | loss: 2.736054 | lrm: 1.00 | dt: 3584.38ms | tok/sec: 146,270 | mfu: 45.74 | epoch: 1 | total time: 353.72m | eta: 2931.1m
step 05882/54531 (10.79%) | loss: 2.745482 | lrm: 1.00 | dt: 3587.20ms | tok/sec: 146,155 | mfu: 45.70 | epoch: 1 | total time: 353.78m | eta: 2931.1m
step 05883/54531 (10.79%) | loss: 2.760593 | lrm: 1.00 | dt: 3579.18ms | tok/sec: 146,482 | mfu: 45.81 | epoch: 1 | total time: 353.84m | eta: 2931.0m
step 05884/54531 (10.79%) | loss: 2.766143 | lrm: 1.00 | dt: 3579.51ms | tok/sec: 146,469 | mfu: 45.80 | epoch: 1 | total time: 353.90m | eta: 2930.9m
step 05885/54531 (10.79%) | loss: 2.747527 | lrm: 1.00 | dt: 3581.32ms | tok/sec: 146,395 | mfu: 45.78 | epoch: 1 | total time: 353.96m | eta: 2930.9m
step 05886/54531 (10.79%) | loss: 2.748650 | lrm: 1.00 | dt: 3596.75ms | tok/sec: 145,767 | mfu: 45.58 | epoch: 1 | total time: 354.02m | eta: 2930.8m
step 05887/54531 (10.80%) | loss: 2.746300 | lrm: 1.00 | dt: 3585.50ms | tok/sec: 146,224 | mfu: 45.73 | epoch: 1 | total time: 354.08m | eta: 2930.7m
step 05888/54531 (10.80%) | loss: 2.761436 | lrm: 1.00 | dt: 3577.44ms | tok/sec: 146,553 | mfu: 45.83 | epoch: 1 | total time: 354.14m | eta: 2930.7m
step 05889/54531 (10.80%) | loss: 2.766595 | lrm: 1.00 | dt: 3579.39ms | tok/sec: 146,474 | mfu: 45.80 | epoch: 1 | total time: 354.20m | eta: 2930.6m
step 05890/54531 (10.80%) | loss: 2.776688 | lrm: 1.00 | dt: 3582.68ms | tok/sec: 146,339 | mfu: 45.76 | epoch: 1 | total time: 354.26m | eta: 2930.5m
step 05891/54531 (10.80%) | loss: 2.757469 | lrm: 1.00 | dt: 3576.73ms | tok/sec: 146,582 | mfu: 45.84 | epoch: 1 | total time: 354.32m | eta: 2930.5m
step 05892/54531 (10.80%) | loss: 2.774518 | lrm: 1.00 | dt: 3579.52ms | tok/sec: 146,468 | mfu: 45.80 | epoch: 1 | total time: 354.38m | eta: 2930.4m
step 05893/54531 (10.81%) | loss: 2.763799 | lrm: 1.00 | dt: 3582.91ms | tok/sec: 146,330 | mfu: 45.76 | epoch: 1 | total time: 354.44m | eta: 2930.3m
step 05894/54531 (10.81%) | loss: 2.762122 | lrm: 1.00 | dt: 3580.45ms | tok/sec: 146,430 | mfu: 45.79 | epoch: 1 | total time: 354.50m | eta: 2930.3m
step 05895/54531 (10.81%) | loss: 2.746262 | lrm: 1.00 | dt: 3592.81ms | tok/sec: 145,927 | mfu: 45.63 | epoch: 1 | total time: 354.56m | eta: 2930.2m
step 05896/54531 (10.81%) | loss: 2.752971 | lrm: 1.00 | dt: 3583.93ms | tok/sec: 146,288 | mfu: 45.75 | epoch: 1 | total time: 354.62m | eta: 2930.2m
step 05897/54531 (10.81%) | loss: 2.755896 | lrm: 1.00 | dt: 3585.48ms | tok/sec: 146,225 | mfu: 45.73 | epoch: 1 | total time: 354.68m | eta: 2930.1m
step 05898/54531 (10.82%) | loss: 2.738227 | lrm: 1.00 | dt: 3586.92ms | tok/sec: 146,166 | mfu: 45.71 | epoch: 1 | total time: 354.74m | eta: 2930.0m
step 05899/54531 (10.82%) | loss: 2.735129 | lrm: 1.00 | dt: 3578.27ms | tok/sec: 146,520 | mfu: 45.82 | epoch: 1 | total time: 354.80m | eta: 2930.0m
step 05900/54531 (10.82%) | loss: 2.735758 | lrm: 1.00 | dt: 3585.65ms | tok/sec: 146,218 | mfu: 45.72 | epoch: 1 | total time: 354.86m | eta: 2929.9m
step 05901/54531 (10.82%) | loss: 2.726313 | lrm: 1.00 | dt: 3578.94ms | tok/sec: 146,492 | mfu: 45.81 | epoch: 1 | total time: 354.92m | eta: 2929.8m
step 05902/54531 (10.82%) | loss: 2.734357 | lrm: 1.00 | dt: 3577.18ms | tok/sec: 146,564 | mfu: 45.83 | epoch: 1 | total time: 354.98m | eta: 2929.8m
step 05903/54531 (10.83%) | loss: 2.728654 | lrm: 1.00 | dt: 3581.62ms | tok/sec: 146,383 | mfu: 45.77 | epoch: 1 | total time: 355.04m | eta: 2929.7m
step 05904/54531 (10.83%) | loss: 2.723224 | lrm: 1.00 | dt: 3580.56ms | tok/sec: 146,426 | mfu: 45.79 | epoch: 1 | total time: 355.10m | eta: 2929.6m
step 05905/54531 (10.83%) | loss: 2.735802 | lrm: 1.00 | dt: 3582.29ms | tok/sec: 146,355 | mfu: 45.77 | epoch: 1 | total time: 355.16m | eta: 2929.6m
step 05906/54531 (10.83%) | loss: 2.721319 | lrm: 1.00 | dt: 3589.04ms | tok/sec: 146,080 | mfu: 45.68 | epoch: 1 | total time: 355.22m | eta: 2929.5m
step 05907/54531 (10.83%) | loss: 2.719713 | lrm: 1.00 | dt: 3583.05ms | tok/sec: 146,324 | mfu: 45.76 | epoch: 1 | total time: 355.28m | eta: 2929.4m
step 05908/54531 (10.83%) | loss: 2.738121 | lrm: 1.00 | dt: 3580.84ms | tok/sec: 146,414 | mfu: 45.78 | epoch: 1 | total time: 355.34m | eta: 2929.4m
step 05909/54531 (10.84%) | loss: 2.731156 | lrm: 1.00 | dt: 3579.14ms | tok/sec: 146,484 | mfu: 45.81 | epoch: 1 | total time: 355.39m | eta: 2929.3m
step 05910/54531 (10.84%) | loss: 2.721161 | lrm: 1.00 | dt: 4076.18ms | tok/sec: 128,622 | mfu: 40.22 | epoch: 1 | total time: 355.46m | eta: 2929.3m
step 05911/54531 (10.84%) | loss: 2.725954 | lrm: 1.00 | dt: 3576.14ms | tok/sec: 146,607 | mfu: 45.84 | epoch: 1 | total time: 355.52m | eta: 2929.2m
step 05912/54531 (10.84%) | loss: 2.715985 | lrm: 1.00 | dt: 3578.75ms | tok/sec: 146,500 | mfu: 45.81 | epoch: 1 | total time: 355.58m | eta: 2929.2m
step 05913/54531 (10.84%) | loss: 2.718532 | lrm: 1.00 | dt: 3580.12ms | tok/sec: 146,444 | mfu: 45.79 | epoch: 1 | total time: 355.64m | eta: 2929.1m
step 05914/54531 (10.85%) | loss: 2.711352 | lrm: 1.00 | dt: 3577.85ms | tok/sec: 146,537 | mfu: 45.82 | epoch: 1 | total time: 355.70m | eta: 2929.1m
step 05915/54531 (10.85%) | loss: 2.714894 | lrm: 1.00 | dt: 3602.75ms | tok/sec: 145,524 | mfu: 45.51 | epoch: 1 | total time: 355.76m | eta: 2929.0m
step 05916/54531 (10.85%) | loss: 2.681460 | lrm: 1.00 | dt: 3576.15ms | tok/sec: 146,606 | mfu: 45.84 | epoch: 1 | total time: 355.82m | eta: 2928.9m
step 05917/54531 (10.85%) | loss: 2.681611 | lrm: 1.00 | dt: 3580.98ms | tok/sec: 146,409 | mfu: 45.78 | epoch: 1 | total time: 355.88m | eta: 2928.9m
step 05918/54531 (10.85%) | loss: 2.653186 | lrm: 1.00 | dt: 3575.02ms | tok/sec: 146,653 | mfu: 45.86 | epoch: 1 | total time: 355.94m | eta: 2928.8m
step 05919/54531 (10.85%) | loss: 2.662376 | lrm: 1.00 | dt: 3581.38ms | tok/sec: 146,392 | mfu: 45.78 | epoch: 1 | total time: 356.00m | eta: 2928.7m
step 05920/54531 (10.86%) | loss: 2.676464 | lrm: 1.00 | dt: 3582.39ms | tok/sec: 146,351 | mfu: 45.76 | epoch: 1 | total time: 356.06m | eta: 2928.7m
step 05921/54531 (10.86%) | loss: 2.698515 | lrm: 1.00 | dt: 3577.22ms | tok/sec: 146,562 | mfu: 45.83 | epoch: 1 | total time: 356.12m | eta: 2928.6m
step 05922/54531 (10.86%) | loss: 2.700313 | lrm: 1.00 | dt: 3579.05ms | tok/sec: 146,488 | mfu: 45.81 | epoch: 1 | total time: 356.18m | eta: 2928.5m
step 05923/54531 (10.86%) | loss: 2.708173 | lrm: 1.00 | dt: 3581.64ms | tok/sec: 146,381 | mfu: 45.77 | epoch: 1 | total time: 356.24m | eta: 2928.5m
step 05924/54531 (10.86%) | loss: 2.710763 | lrm: 1.00 | dt: 3578.98ms | tok/sec: 146,491 | mfu: 45.81 | epoch: 1 | total time: 356.30m | eta: 2928.4m
step 05925/54531 (10.87%) | loss: 2.718438 | lrm: 1.00 | dt: 3576.41ms | tok/sec: 146,596 | mfu: 45.84 | epoch: 1 | total time: 356.36m | eta: 2928.3m
step 05926/54531 (10.87%) | loss: 2.731184 | lrm: 1.00 | dt: 3578.72ms | tok/sec: 146,501 | mfu: 45.81 | epoch: 1 | total time: 356.42m | eta: 2928.3m
step 05927/54531 (10.87%) | loss: 2.723824 | lrm: 1.00 | dt: 3580.22ms | tok/sec: 146,440 | mfu: 45.79 | epoch: 1 | total time: 356.48m | eta: 2928.2m
step 05928/54531 (10.87%) | loss: 2.727899 | lrm: 1.00 | dt: 3577.97ms | tok/sec: 146,532 | mfu: 45.82 | epoch: 1 | total time: 356.54m | eta: 2928.1m
step 05929/54531 (10.87%) | loss: 2.740895 | lrm: 1.00 | dt: 3581.29ms | tok/sec: 146,396 | mfu: 45.78 | epoch: 1 | total time: 356.60m | eta: 2928.1m
step 05930/54531 (10.87%) | loss: 2.733525 | lrm: 1.00 | dt: 3578.10ms | tok/sec: 146,527 | mfu: 45.82 | epoch: 1 | total time: 356.66m | eta: 2928.0m
step 05931/54531 (10.88%) | loss: 2.735563 | lrm: 1.00 | dt: 3581.68ms | tok/sec: 146,380 | mfu: 45.77 | epoch: 1 | total time: 356.72m | eta: 2928.0m
step 05932/54531 (10.88%) | loss: 2.734298 | lrm: 1.00 | dt: 3578.01ms | tok/sec: 146,530 | mfu: 45.82 | epoch: 1 | total time: 356.78m | eta: 2927.9m
step 05933/54531 (10.88%) | loss: 2.740983 | lrm: 1.00 | dt: 3578.51ms | tok/sec: 146,510 | mfu: 45.81 | epoch: 1 | total time: 356.84m | eta: 2927.8m
step 05934/54531 (10.88%) | loss: 2.742299 | lrm: 1.00 | dt: 3576.91ms | tok/sec: 146,575 | mfu: 45.84 | epoch: 1 | total time: 356.89m | eta: 2927.8m
step 05935/54531 (10.88%) | loss: 2.747074 | lrm: 1.00 | dt: 3582.39ms | tok/sec: 146,351 | mfu: 45.76 | epoch: 1 | total time: 356.95m | eta: 2927.7m
step 05936/54531 (10.89%) | loss: 2.749365 | lrm: 1.00 | dt: 3612.57ms | tok/sec: 145,128 | mfu: 45.38 | epoch: 1 | total time: 357.01m | eta: 2927.6m
step 05937/54531 (10.89%) | loss: 2.740434 | lrm: 1.00 | dt: 3577.10ms | tok/sec: 146,567 | mfu: 45.83 | epoch: 1 | total time: 357.07m | eta: 2927.6m
step 05938/54531 (10.89%) | loss: 2.738664 | lrm: 1.00 | dt: 3577.47ms | tok/sec: 146,552 | mfu: 45.83 | epoch: 1 | total time: 357.13m | eta: 2927.5m
step 05939/54531 (10.89%) | loss: 2.748929 | lrm: 1.00 | dt: 3711.34ms | tok/sec: 141,266 | mfu: 44.17 | epoch: 1 | total time: 357.20m | eta: 2927.5m
step 05940/54531 (10.89%) | loss: 2.742680 | lrm: 1.00 | dt: 3897.44ms | tok/sec: 134,521 | mfu: 42.07 | epoch: 1 | total time: 357.26m | eta: 2927.4m
step 05941/54531 (10.89%) | loss: 2.754609 | lrm: 1.00 | dt: 3948.86ms | tok/sec: 132,769 | mfu: 41.52 | epoch: 1 | total time: 357.33m | eta: 2927.4m
step 05942/54531 (10.90%) | loss: 2.742060 | lrm: 1.00 | dt: 3830.36ms | tok/sec: 136,876 | mfu: 42.80 | epoch: 1 | total time: 357.39m | eta: 2927.4m
step 05943/54531 (10.90%) | loss: 2.743279 | lrm: 1.00 | dt: 3985.89ms | tok/sec: 131,536 | mfu: 41.13 | epoch: 1 | total time: 357.46m | eta: 2927.4m
step 05944/54531 (10.90%) | loss: 2.741353 | lrm: 1.00 | dt: 3565.32ms | tok/sec: 147,052 | mfu: 45.98 | epoch: 1 | total time: 357.52m | eta: 2927.3m
step 05945/54531 (10.90%) | loss: 2.736517 | lrm: 1.00 | dt: 3581.45ms | tok/sec: 146,389 | mfu: 45.78 | epoch: 1 | total time: 357.58m | eta: 2927.2m
step 05946/54531 (10.90%) | loss: 2.728485 | lrm: 1.00 | dt: 3580.37ms | tok/sec: 146,434 | mfu: 45.79 | epoch: 1 | total time: 357.64m | eta: 2927.2m
step 05947/54531 (10.91%) | loss: 2.739993 | lrm: 1.00 | dt: 3577.03ms | tok/sec: 146,570 | mfu: 45.83 | epoch: 1 | total time: 357.70m | eta: 2927.1m
step 05948/54531 (10.91%) | loss: 2.747999 | lrm: 1.00 | dt: 3581.35ms | tok/sec: 146,393 | mfu: 45.78 | epoch: 1 | total time: 357.75m | eta: 2927.0m
step 05949/54531 (10.91%) | loss: 2.748060 | lrm: 1.00 | dt: 3576.42ms | tok/sec: 146,595 | mfu: 45.84 | epoch: 1 | total time: 357.81m | eta: 2927.0m
step 05950/54531 (10.91%) | loss: 2.742007 | lrm: 1.00 | dt: 3582.36ms | tok/sec: 146,352 | mfu: 45.77 | epoch: 1 | total time: 357.87m | eta: 2926.9m
step 05951/54531 (10.91%) | loss: 2.731584 | lrm: 1.00 | dt: 3578.43ms | tok/sec: 146,513 | mfu: 45.82 | epoch: 1 | total time: 357.93m | eta: 2926.9m
step 05952/54531 (10.91%) | loss: 2.724343 | lrm: 1.00 | dt: 3616.95ms | tok/sec: 144,953 | mfu: 45.33 | epoch: 1 | total time: 357.99m | eta: 2926.8m
step 05953/54531 (10.92%) | loss: 2.730719 | lrm: 1.00 | dt: 3597.91ms | tok/sec: 145,719 | mfu: 45.57 | epoch: 1 | total time: 358.05m | eta: 2926.7m
step 05954/54531 (10.92%) | loss: 2.735324 | lrm: 1.00 | dt: 3571.55ms | tok/sec: 146,795 | mfu: 45.90 | epoch: 1 | total time: 358.11m | eta: 2926.7m
step 05955/54531 (10.92%) | loss: 2.734760 | lrm: 1.00 | dt: 3572.19ms | tok/sec: 146,769 | mfu: 45.90 | epoch: 1 | total time: 358.17m | eta: 2926.6m
step 05956/54531 (10.92%) | loss: 2.722583 | lrm: 1.00 | dt: 3588.39ms | tok/sec: 146,106 | mfu: 45.69 | epoch: 1 | total time: 358.23m | eta: 2926.5m
step 05957/54531 (10.92%) | loss: 2.716635 | lrm: 1.00 | dt: 3579.35ms | tok/sec: 146,475 | mfu: 45.80 | epoch: 1 | total time: 358.29m | eta: 2926.5m
step 05958/54531 (10.93%) | loss: 2.726786 | lrm: 1.00 | dt: 3620.62ms | tok/sec: 144,806 | mfu: 45.28 | epoch: 1 | total time: 358.35m | eta: 2926.4m
step 05959/54531 (10.93%) | loss: 2.729109 | lrm: 1.00 | dt: 3568.75ms | tok/sec: 146,910 | mfu: 45.94 | epoch: 1 | total time: 358.41m | eta: 2926.3m
step 05960/54531 (10.93%) | loss: 2.736407 | lrm: 1.00 | dt: 3579.63ms | tok/sec: 146,464 | mfu: 45.80 | epoch: 1 | total time: 358.47m | eta: 2926.3m
step 05961/54531 (10.93%) | loss: 2.736470 | lrm: 1.00 | dt: 3567.69ms | tok/sec: 146,954 | mfu: 45.95 | epoch: 1 | total time: 358.53m | eta: 2926.2m
step 05962/54531 (10.93%) | loss: 2.733900 | lrm: 1.00 | dt: 3578.78ms | tok/sec: 146,499 | mfu: 45.81 | epoch: 1 | total time: 358.59m | eta: 2926.1m
step 05963/54531 (10.94%) | loss: 2.760993 | lrm: 1.00 | dt: 3573.69ms | tok/sec: 146,707 | mfu: 45.88 | epoch: 1 | total time: 358.65m | eta: 2926.1m
step 05964/54531 (10.94%) | loss: 2.767080 | lrm: 1.00 | dt: 3576.20ms | tok/sec: 146,604 | mfu: 45.84 | epoch: 1 | total time: 358.71m | eta: 2926.0m
step 05965/54531 (10.94%) | loss: 2.761690 | lrm: 1.00 | dt: 3579.82ms | tok/sec: 146,456 | mfu: 45.80 | epoch: 1 | total time: 358.77m | eta: 2925.9m
step 05966/54531 (10.94%) | loss: 2.763012 | lrm: 1.00 | dt: 3579.88ms | tok/sec: 146,454 | mfu: 45.80 | epoch: 1 | total time: 358.83m | eta: 2925.9m
step 05967/54531 (10.94%) | loss: 2.769902 | lrm: 1.00 | dt: 3579.49ms | tok/sec: 146,470 | mfu: 45.80 | epoch: 1 | total time: 358.89m | eta: 2925.8m
step 05968/54531 (10.94%) | loss: 2.764759 | lrm: 1.00 | dt: 3579.41ms | tok/sec: 146,473 | mfu: 45.80 | epoch: 1 | total time: 358.95m | eta: 2925.8m
step 05969/54531 (10.95%) | loss: 2.762156 | lrm: 1.00 | dt: 3587.78ms | tok/sec: 146,131 | mfu: 45.70 | epoch: 1 | total time: 359.01m | eta: 2925.7m
step 05970/54531 (10.95%) | loss: 2.767119 | lrm: 1.00 | dt: 3570.35ms | tok/sec: 146,844 | mfu: 45.92 | epoch: 1 | total time: 359.07m | eta: 2925.6m
step 05971/54531 (10.95%) | loss: 2.745751 | lrm: 1.00 | dt: 3580.86ms | tok/sec: 146,414 | mfu: 45.78 | epoch: 1 | total time: 359.13m | eta: 2925.6m
step 05972/54531 (10.95%) | loss: 2.741560 | lrm: 1.00 | dt: 3580.25ms | tok/sec: 146,438 | mfu: 45.79 | epoch: 1 | total time: 359.19m | eta: 2925.5m
step 05973/54531 (10.95%) | loss: 2.735413 | lrm: 1.00 | dt: 3577.26ms | tok/sec: 146,561 | mfu: 45.83 | epoch: 1 | total time: 359.25m | eta: 2925.4m
step 05974/54531 (10.96%) | loss: 2.730399 | lrm: 1.00 | dt: 3578.89ms | tok/sec: 146,494 | mfu: 45.81 | epoch: 1 | total time: 359.31m | eta: 2925.4m
step 05975/54531 (10.96%) | loss: 2.750003 | lrm: 1.00 | dt: 3578.26ms | tok/sec: 146,520 | mfu: 45.82 | epoch: 1 | total time: 359.37m | eta: 2925.3m
step 05976/54531 (10.96%) | loss: 2.740242 | lrm: 1.00 | dt: 3582.93ms | tok/sec: 146,329 | mfu: 45.76 | epoch: 1 | total time: 359.43m | eta: 2925.2m
step 05977/54531 (10.96%) | loss: 2.732417 | lrm: 1.00 | dt: 3586.50ms | tok/sec: 146,183 | mfu: 45.71 | epoch: 1 | total time: 359.49m | eta: 2925.2m
step 05978/54531 (10.96%) | loss: 2.720425 | lrm: 1.00 | dt: 3622.40ms | tok/sec: 144,734 | mfu: 45.26 | epoch: 1 | total time: 359.55m | eta: 2925.1m
step 05979/54531 (10.96%) | loss: 2.726803 | lrm: 1.00 | dt: 3575.22ms | tok/sec: 146,644 | mfu: 45.86 | epoch: 1 | total time: 359.61m | eta: 2925.0m
step 05980/54531 (10.97%) | loss: 2.727341 | lrm: 1.00 | dt: 3580.56ms | tok/sec: 146,426 | mfu: 45.79 | epoch: 1 | total time: 359.67m | eta: 2925.0m
step 05981/54531 (10.97%) | loss: 2.730379 | lrm: 1.00 | dt: 3579.28ms | tok/sec: 146,478 | mfu: 45.80 | epoch: 1 | total time: 359.73m | eta: 2924.9m
step 05982/54531 (10.97%) | loss: 2.724055 | lrm: 1.00 | dt: 3590.19ms | tok/sec: 146,033 | mfu: 45.67 | epoch: 1 | total time: 359.79m | eta: 2924.9m
step 05983/54531 (10.97%) | loss: 2.754136 | lrm: 1.00 | dt: 3603.28ms | tok/sec: 145,502 | mfu: 45.50 | epoch: 1 | total time: 359.85m | eta: 2924.8m
step 05984/54531 (10.97%) | loss: 2.760941 | lrm: 1.00 | dt: 3579.87ms | tok/sec: 146,454 | mfu: 45.80 | epoch: 1 | total time: 359.90m | eta: 2924.7m
step 05985/54531 (10.98%) | loss: 2.756949 | lrm: 1.00 | dt: 3586.09ms | tok/sec: 146,200 | mfu: 45.72 | epoch: 1 | total time: 359.96m | eta: 2924.7m
step 05986/54531 (10.98%) | loss: 2.740979 | lrm: 1.00 | dt: 3578.32ms | tok/sec: 146,518 | mfu: 45.82 | epoch: 1 | total time: 360.02m | eta: 2924.6m
step 05987/54531 (10.98%) | loss: 2.745491 | lrm: 1.00 | dt: 3578.57ms | tok/sec: 146,507 | mfu: 45.81 | epoch: 1 | total time: 360.08m | eta: 2924.5m
step 05988/54531 (10.98%) | loss: 2.761092 | lrm: 1.00 | dt: 3581.84ms | tok/sec: 146,374 | mfu: 45.77 | epoch: 1 | total time: 360.14m | eta: 2924.5m
step 05989/54531 (10.98%) | loss: 2.775203 | lrm: 1.00 | dt: 3588.03ms | tok/sec: 146,121 | mfu: 45.69 | epoch: 1 | total time: 360.20m | eta: 2924.4m
step 05990/54531 (10.98%) | loss: 2.788993 | lrm: 1.00 | dt: 3580.27ms | tok/sec: 146,438 | mfu: 45.79 | epoch: 1 | total time: 360.26m | eta: 2924.3m
step 05991/54531 (10.99%) | loss: 2.780836 | lrm: 1.00 | dt: 3577.70ms | tok/sec: 146,543 | mfu: 45.82 | epoch: 1 | total time: 360.32m | eta: 2924.3m
step 05992/54531 (10.99%) | loss: 2.778494 | lrm: 1.00 | dt: 3578.78ms | tok/sec: 146,499 | mfu: 45.81 | epoch: 1 | total time: 360.38m | eta: 2924.2m
step 05993/54531 (10.99%) | loss: 2.793194 | lrm: 1.00 | dt: 3579.08ms | tok/sec: 146,486 | mfu: 45.81 | epoch: 1 | total time: 360.44m | eta: 2924.1m
step 05994/54531 (10.99%) | loss: 2.788841 | lrm: 1.00 | dt: 3580.30ms | tok/sec: 146,436 | mfu: 45.79 | epoch: 1 | total time: 360.50m | eta: 2924.1m
step 05995/54531 (10.99%) | loss: 2.792741 | lrm: 1.00 | dt: 3581.72ms | tok/sec: 146,378 | mfu: 45.77 | epoch: 1 | total time: 360.56m | eta: 2924.0m
step 05996/54531 (11.00%) | loss: 2.801383 | lrm: 1.00 | dt: 3644.90ms | tok/sec: 143,841 | mfu: 44.98 | epoch: 1 | total time: 360.62m | eta: 2924.0m
step 05997/54531 (11.00%) | loss: 2.808108 | lrm: 1.00 | dt: 3574.45ms | tok/sec: 146,676 | mfu: 45.87 | epoch: 1 | total time: 360.68m | eta: 2923.9m
step 05998/54531 (11.00%) | loss: 2.802650 | lrm: 1.00 | dt: 3583.89ms | tok/sec: 146,290 | mfu: 45.75 | epoch: 1 | total time: 360.74m | eta: 2923.8m
step 05999/54531 (11.00%) | loss: 2.794509 | lrm: 1.00 | dt: 4347.29ms | tok/sec: 120,601 | mfu: 37.71 | epoch: 1 | total time: 360.81m | eta: 2923.9m
Step 06000 | Validation bpb: 0.830636
Evaluating: hellaswag_zeroshot (0-shot, type: multiple_choice)... accuracy: 0.4220 | centered: 0.2293 | time: 4.85s
